composition	day	replicate	concentration (ppb)	8 (cells/ml)	10 (cells/ml)	17 (cells/ml)	18 (cells/ml)	E18 (cells/ml)	23 ( cells/ml)	31 (cells/ml)	32 (cells/ml)	NO3- (mg/l)	PO43- (mg/l)	Si (mg/l)	Atrazine (ppb)
10/18/E18/23	14	3	250	0	56	0	28	413	5749	0	0	NA	NA	NA	NA
17/18/E18/32	14	1	0	0	0	21014	56	3439	0	0	1073	23	0.4574	0.36	NA
17/18/E18/32	14	2	0	0	0	17603	56	5831	0	0	1376	NA	NA	NA	NA
17/18/E18/32	14	3	0	0	0	15403	83	6381	0	0	1651	NA	NA	NA	NA
17/18/E18/32	14	1	25	0	0	165025	56	4099	0	0	1293	NA	NA	NA	NA
17/18/E18/32	14	2	25	0	0	20464	56	5006	0	0	1266	NA	NA	NA	NA
17/18/E18/32	14	3	25	0	0	18703	28	6216	0	0	1348	NA	NA	NA	NA
17/18/E18/32	14	1	250	0	0	4896	1	936	0	0	56	NA	NA	NA	NA
17/18/E18/32	14	2	250	0	0	8197	1	661	0	0	83	NA	NA	NA	NA
17/18/E18/32	14	3	250	0	0	5446	1	1183	0	0	56	NA	NA	NA	NA
8/10/18/32	14	1	0	276	358	0	1	0	0	0	12652	1.78	0.0624	0.07	NA
8/10/18/32	14	2	0	83	413	0	1	0	0	0	12762	NA	NA	NA	NA
8/10/18/32	14	3	0	193	303	0	1	0	0	0	11882	NA	NA	NA	NA
8/10/18/32	14	1	25	468	166	0	28	0	0	0	13312	NA	NA	NA	NA
8/10/18/32	14	2	25	606	441	0	28	0	0	0	8032	NA	NA	NA	NA
8/10/18/32	14	3	25	413	193	0	111	0	0	0	11332	NA	NA	NA	NA
8/10/18/32	14	1	250	193	1	0	1	0	0	0	56	NA	NA	NA	NA
8/10/18/32	14	2	250	248	1	0	1	0	0	0	1	NA	NA	NA	NA
8/10/18/32	14	3	250	248	1	0	1	0	0	0	1	NA	NA	NA	NA
